chr1	169100000	169200000	latemid
chr1	169550000	169650000	latemid
chr1	169950000	170050000	latemid
chr1	170100000	170200000	latemid
chr1	170700000	170800000	latemid
chr1	170850000	171000000	latemid
chr1	171700000	171800000	latemid
chr1	172950000	173100000	early
chr1	173200000	173300000	earlymid
chr1	174000000	174500000	early
chr1	174550000	174750000	latemid
chr1	175200000	175300000	latemid
chr1	175400000	175500000	late
chr1	175850000	175950000	late
chr1	176300000	176450000	latemid
chr1	176500000	176600000	late
chr1	178100000	178250000	early
chr1	178600000	178750000	early
chr1	179200000	179550000	early
chr1	180250000	180500000	early
chr1	180550000	180650000	earlymid
chr1	181100000	181700000	early
chr1	181750000	181850000	late
chr1	183700000	183900000	early
chr1	184100000	184200000	early
chr1	184300000	184500000	early
chr1	185400000	185500000	earlymid
chr1	186250000	186500000	earlymid
chr1	186900000	187000000	latemid
chr1	187050000	187200000	latemid
chr1	187250000	187350000	late
chr1	188050000	188150000	latemid
chr1	188800000	188900000	late
chr1	189200000	189300000	late
chr1	189700000	189800000	latemid
chr1	190300000	190400000	latemid
chr1	190450000	190550000	late
chr1	191000000	191100000	late
chr1	191650000	191750000	late
chr1	192600000	192750000	earlymid
chr1	193150000	193500000	early
chr1	193600000	193700000	latemid
chr1	193800000	193900000	latemid
chr1	194050000	194150000	latemid
chr1	194300000	194400000	late
chr1	195600000	195700000	latemid
chr1	196250000	196350000	latemid
chr1	196650000	196800000	earlymid
chr1	197850000	197950000	earlymid
chr1	198700000	198800000	earlymid
chr1	199300000	199450000	earlymid
chr1	199500000	199600000	earlymid
chr1	199800000	199900000	earlymid
chr1	200700000	200900000	early
chr1	201600000	201700000	early
chr1	202000000	202200000	early
chr1	202600000	202850000	early
chr1	203000000	203100000	early
chr1	203550000	203650000	early
chr1	203700000	203950000	early
chr1	204450000	204700000	early
chr1	205250000	205500000	early
chr1	205750000	205850000	early
chr1	205900000	206000000	early
chr1	206600000	206850000	early
chr1	207050000	207150000	early
chr1	207250000	207350000	early
chr1	207400000	207600000	earlymid
chr1	207950000	208150000	earlymid
chr1	208200000	208400000	latemid
chr1	210000000	210150000	early
chr1	210400000	210850000	early
chr1	211700000	211900000	early
chr1	211950000	212050000	early
chr1	212650000	212850000	early
chr1	212900000	213300000	earlymid
chr1	213350000	213550000	latemid
chr1	214650000	214950000	early
chr1	215050000	215200000	earlymid
chr1	215550000	215900000	earlymid
chr1	216050000	216150000	latemid
chr1	216500000	216600000	latemid
chr1	216750000	216950000	late
chr1	218600000	218850000	early
chr1	218900000	219000000	earlymid
chr1	219200000	219300000	earlymid
chr1	219850000	220150000	earlymid
chr1	220400000	220500000	latemid
chr1	221900000	222200000	earlymid
chr1	222800000	222900000	early
chr1	223000000	223200000	earlymid
chr1	223400000	223500000	early
chr1	223600000	223700000	early
chr1	223750000	223850000	early
chr1	224200000	224300000	early
chr1	224400000	225050000	early
chr1	225850000	225950000	early
chr1	226050000	226350000	early
chr1	226400000	226600000	earlymid
chr1	226950000	227100000	earlymid
chr1	227400000	227600000	earlymid
chr1	228600000	228950000	earlymid
chr1	229550000	229800000	earlymid
chr1	230100000	230300000	latemid
chr1	230350000	230450000	latemid
chr1	230850000	230950000	latemid
chr1	231600000	231800000	latemid
chr1	232150000	232500000	earlymid
chr1	232950000	233050000	latemid
chr1	233400000	233500000	latemid
chr1	234600000	234700000	early
chr1	235400000	235550000	early
chr1	235850000	236450000	early
chr1	236500000	236600000	latemid
chr1	236650000	236750000	late
chr1	236950000	237050000	late
chr1	237300000	237400000	late
chr1	237850000	237950000	latemid
chr1	238150000	238250000	late
chr1	238700000	238900000	latemid
chr1	238950000	239050000	late
chr1	240150000	240250000	early
chr1	240650000	240900000	earlymid
chr1	240950000	241050000	latemid
chr1	241850000	242400000	early
chr1	243050000	243250000	latemid
chr1	243950000	244050000	early
chr1	244400000	244700000	early
chr1	244950000	245050000	earlymid
chr1	245100000	245300000	earlymid
chr1	245750000	245950000	latemid
chr1	246750000	247150000	early
chr1	247300000	247650000	latemid
chr1	248050000	248150000	late
chr10	200000	300000	early
chr10	1000000	1600000	early
chr10	1650000	1750000	late
chr10	1850000	1950000	late
chr10	3100000	3450000	earlymid
chr10	3850000	4100000	earlymid
chr10	4750000	5150000	early
chr10	5700000	5900000	early
chr10	6150000	6850000	early
chr10	7800000	7900000	earlymid
chr10	8100000	8200000	earlymid
chr10	8400000	8750000	earlymid
chr10	8850000	8950000	late
chr10	10950000	11050000	late
chr10	12150000	12250000	early
chr10	12350000	12600000	early
chr10	14500000	14700000	early
chr10	15250000	15800000	early
chr10	15850000	16000000	latemid
chr10	17250000	17450000	early
chr10	17500000	18150000	early
chr10	18200000	18300000	latemid
chr10	18450000	18550000	latemid
chr10	18900000	19100000	late
chr10	19200000	19300000	late
chr10	21550000	21950000	early
chr10	22750000	23050000	earlymid
chr10	23500000	23600000	earlymid
chr10	24900000	25550000	early
chr10	25750000	25850000	late
chr10	26500000	26600000	latemid
chr10	26900000	27150000	earlymid
chr10	27450000	27550000	late
chr10	28100000	28200000	latemid
chr10	28700000	28800000	earlymid
chr10	29800000	30200000	early
chr10	31300000	31400000	earlymid
chr10	32000000	32150000	early
chr10	32200000	32300000	early
chr10	32350000	32450000	early
chr10	33050000	33150000	early
chr10	33250000	33650000	early
chr10	33700000	33800000	earlymid
chr10	34100000	34450000	earlymid
chr10	35300000	35500000	early
chr10	35650000	35950000	earlymid
chr10	36550000	36650000	earlymid
chr10	36700000	37150000	latemid
chr10	38200000	38300000	late
chr10	38450000	38550000	late
chr10	39700000	39800000	late
chr10	39900000	40000000	latemid
chr10	40050000	40150000	late
chr10	40300000	40400000	latemid
chr10	40600000	40700000	late
chr10	40850000	40950000	latemid
chr10	41100000	41200000	late
chr10	41450000	41650000	late
chr10	41750000	41950000	early
chr10	43400000	43600000	earlymid
chr10	43700000	43800000	earlymid
chr10	43850000	43950000	late
chr10	44900000	45250000	earlymid
chr10	45750000	45850000	early
chr10	45900000	46050000	earlymid
chr10	46100000	46200000	latemid
chr10	46600000	46800000	earlymid
chr10	47550000	47900000	early
chr10	47950000	48050000	earlymid
chr10	48300000	48500000	earlymid
chr10	49600000	49800000	early
chr10	50050000	50250000	early
chr10	50300000	50500000	earlymid
chr10	50650000	50900000	earlymid
chr10	51150000	51400000	latemid
chr10	52350000	52850000	earlymid
chr10	52900000	53000000	late
chr10	53300000	53400000	late
chr10	54900000	55000000	late
chr10	55550000	55650000	late
chr10	55850000	55950000	late
chr10	56850000	56950000	late
chr10	58450000	58600000	early
chr10	58850000	59100000	earlymid
chr10	59400000	59500000	latemid
chr10	60400000	60600000	early
chr10	60700000	60900000	earlymid
chr10	60950000	61200000	earlymid
chr10	62150000	62350000	early
chr10	62500000	62600000	earlymid
chr10	62650000	62750000	earlymid
chr10	63750000	64300000	early
chr10	64350000	64450000	late
chr10	65550000	65650000	late
chr10	66850000	67000000	late
chr10	68150000	68250000	early
chr10	68650000	68750000	early
chr10	69150000	69250000	early
chr10	69300000	69650000	early
chr10	69750000	69850000	early
chr10	70350000	70550000	early
chr10	70600000	71100000	early
chr10	71850000	71950000	early
chr10	72300000	72400000	early
chr10	72650000	72850000	early
chr10	73150000	73250000	early
chr10	74050000	74150000	early
chr10	74200000	74500000	early
chr10	74800000	74900000	early
chr10	75150000	75750000	early
chr10	75800000	75900000	late
chr10	76750000	76850000	latemid
chr10	77650000	77750000	early
chr10	77900000	78000000	early
chr10	78050000	78250000	early
chr10	78300000	78400000	early
chr10	79350000	79900000	early
chr10	80350000	80900000	earlymid
chr10	81000000	81100000	late
chr10	81700000	81800000	late
chr10	84550000	84900000	earlymid
chr10	84950000	85050000	late
chr10	87100000	87250000	early
chr10	87600000	87900000	early
chr10	88100000	88200000	earlymid
chr10	88250000	88350000	earlymid
chr10	89500000	89600000	early
chr10	89650000	90050000	early
chr10	90400000	90500000	earlymid
chr10	90950000	91150000	early
chr10	91600000	91700000	early
chr10	92000000	92100000	early
chr10	92600000	92950000	early
chr10	93500000	93750000	early
chr10	94000000	94200000	early
chr10	94550000	94800000	early
chr10	95250000	95900000	early
chr10	97650000	98100000	early
chr10	98400000	98850000	early
chr10	99750000	99850000	early
chr10	99950000	100150000	early
chr10	100350000	100450000	early
chr10	100500000	100600000	early
chr10	101000000	101350000	early
chr10	102200000	102300000	early
chr10	102700000	102800000	early
chr10	102850000	102950000	early
chr10	103500000	103600000	early
chr10	103850000	104100000	early
chr10	104250000	104350000	early
chr10	104400000	104800000	earlymid
chr10	104850000	105050000	late
chr10	106650000	106900000	latemid
chr10	107600000	107700000	latemid
chr10	107900000	108000000	late
chr10	108850000	108950000	latemid
chr10	110000000	110100000	early
chr10	110550000	111000000	early
chr10	111050000	111350000	latemid
chr10	112400000	112500000	earlymid
chr10	112900000	113500000	early
chr10	114900000	115600000	early
chr10	116050000	116150000	latemid
chr10	116200000	116300000	latemid
chr10	116450000	116550000	late
chr10	117000000	117100000	latemid
chr10	117400000	117600000	latemid
chr10	117650000	117750000	late
chr10	119150000	119250000	early
chr10	119300000	119400000	early
chr10	119800000	120200000	early
chr10	120450000	121100000	early
chr10	121150000	121250000	late
chr10	122050000	122150000	earlymid
chr10	122300000	122700000	earlymid
chr10	123350000	123600000	latemid
chr10	124900000	125400000	early
chr10	126050000	126200000	early
chr10	126450000	126750000	early
chr10	126900000	127200000	earlymid
chr10	127500000	127600000	latemid
chr10	128150000	128500000	earlymid
chr10	128550000	128650000	late
chr10	128850000	128950000	late
chr10	130200000	130300000	late
chr10	130350000	130450000	late
chr10	132500000	132800000	earlymid
chr10	132850000	132950000	latemid
chr10	133400000	133700000	earlymid
chr11	850000	1300000	early
chr11	1800000	2000000	early
chr11	2050000	2150000	early
chr11	2200000	2350000	earlymid
chr11	3050000	3300000	early
chr11	3350000	3450000	earlymid
chr11	3900000	4400000	early
chr11	4500000	4600000	late
chr11	4700000	4800000	late
chr11	5750000	5950000	latemid
chr11	6400000	6500000	earlymid
chr11	6700000	7200000	earlymid
chr11	9000000	9100000	early
chr11	9650000	9750000	early
chr11	9950000	10050000	early
chr11	10400000	10650000	early
chr11	10800000	11300000	early
chr11	12200000	12300000	early
chr11	12400000	12500000	early
chr11	12650000	12900000	early
chr11	13300000	13700000	early
chr11	14450000	14900000	early
chr11	15100000	15400000	latemid
chr11	15850000	16200000	latemid
chr11	17250000	17600000	early
chr11	17750000	17850000	earlymid
chr11	18450000	18900000	early
chr11	19750000	20200000	early
chr11	20250000	20350000	latemid
chr11	20450000	20850000	latemid
chr11	21200000	21300000	late
chr11	21600000	21700000	late
chr11	23300000	23400000	latemid
chr11	23950000	24050000	latemid
chr11	24500000	24750000	latemid
chr11	25150000	25350000	latemid
chr11	25600000	25700000	late
chr11	26350000	26450000	late
chr11	27450000	27650000	early
chr11	27950000	28150000	early
chr11	28650000	28750000	early
chr11	29300000	29850000	early
chr11	29900000	30000000	late
chr11	30500000	30600000	late
chr11	31350000	31450000	late
chr11	32150000	32400000	earlymid
chr11	33750000	34050000	early
chr11	34400000	34550000	early
chr11	35050000	35150000	early
chr11	35250000	35450000	early
chr11	35650000	35850000	early
chr11	36450000	37100000	early
chr11	38550000	38650000	latemid
chr11	38700000	38800000	late
chr11	38850000	39050000	late
chr11	39400000	39500000	late
chr11	39800000	39900000	late
chr11	40300000	40400000	late
chr11	41850000	41950000	late
chr11	43600000	43700000	earlymid
chr11	44000000	44100000	earlymid
chr11	44550000	44700000	earlymid
chr11	46400000	46500000	early
chr11	46800000	46900000	early
chr11	48000000	48750000	early
chr11	48800000	48900000	late
chr11	52400000	52500000	latemid
chr11	53050000	53150000	latemid
chr11	53200000	53300000	latemid
chr11	54200000	54300000	latemid
chr11	54350000	54450000	late
chr11	54500000	54600000	late
chr11	54750000	54850000	late
chr11	57750000	58150000	early
chr11	58750000	58850000	latemid
chr11	59600000	60200000	early
chr11	60250000	60350000	late
chr11	61400000	61500000	early
chr11	61850000	62100000	early
chr11	62850000	63250000	early
chr11	64300000	64600000	early
chr11	65600000	65700000	early
chr11	66050000	66150000	early
chr11	67400000	67750000	early
chr11	68150000	68250000	early
chr11	68450000	68550000	early
chr11	68600000	68700000	early
chr11	69450000	69850000	early
chr11	70300000	70500000	early
chr11	70550000	70800000	early
chr11	71300000	71600000	early
chr11	72150000	72400000	early
chr11	72900000	73000000	early
chr11	73450000	73550000	early
chr11	73950000	74200000	early
chr11	74750000	74950000	early
chr11	75550000	75750000	early
chr11	75850000	75950000	early
chr11	76200000	76300000	early
chr11	76750000	76850000	early
chr11	77150000	77250000	early
chr11	78250000	78550000	early
chr11	78700000	79150000	early
chr11	79450000	79800000	latemid
chr11	80150000	80300000	latemid
chr11	80350000	80450000	late
chr11	81350000	81450000	late
chr11	82950000	83050000	early
chr11	83100000	83750000	earlymid
chr11	83850000	83950000	late
chr11	84900000	85050000	latemid
chr11	86800000	87700000	early
chr11	88400000	88750000	early
chr11	88800000	88900000	latemid
chr11	89250000	89350000	latemid
chr11	89600000	89900000	latemid
chr11	90250000	90350000	late
chr11	90900000	91000000	late
chr11	93100000	93300000	latemid
chr11	93900000	94000000	earlymid
chr11	94050000	94150000	latemid
chr11	94900000	95000000	early
chr11	95050000	95350000	early
chr11	96350000	97000000	early
chr11	97100000	97200000	late
chr11	97950000	98050000	late
chr11	98100000	98200000	late
chr11	99450000	99550000	latemid
chr11	99650000	99850000	late
chr11	99900000	100000000	late
chr11	100650000	100850000	latemid
chr11	101500000	101600000	latemid
chr11	102400000	102800000	early
chr11	103050000	103250000	earlymid
chr11	103600000	103900000	earlymid
chr11	103950000	104050000	latemid
chr11	105300000	105400000	latemid
chr11	106400000	106600000	earlymid
chr11	106700000	106900000	latemid
chr11	107850000	108050000	early
chr11	108650000	108750000	early
chr11	108950000	109400000	earlymid
chr11	110250000	110950000	early
chr11	111900000	112000000	early
chr11	112100000	112700000	early
chr11	112750000	112850000	late
chr11	113750000	113950000	earlymid
chr11	114400000	114750000	earlymid
chr11	114800000	114900000	late
chr11	115700000	115900000	earlymid
chr11	117350000	117850000	early
chr11	118500000	118600000	early
chr11	118700000	118800000	early
chr11	119200000	119550000	early
chr11	119600000	119950000	earlymid
chr11	120300000	120500000	earlymid
chr11	120550000	120800000	earlymid
chr11	120850000	120950000	late
chr11	122250000	122400000	early
chr11	122700000	123000000	early
chr11	123200000	124000000	early
chr11	124950000	125100000	earlymid
chr11	125150000	125250000	earlymid
chr11	125400000	125550000	earlymid
chr11	126300000	127000000	early
chr11	128700000	128800000	early
chr11	128850000	129100000	earlymid
chr11	129400000	129500000	latemid
chr11	130000000	130250000	early
chr11	130600000	130700000	early
chr11	130750000	131300000	early
chr11	132050000	132550000	early
chr11	132900000	133300000	earlymid
chr11	134050000	134200000	latemid
chr11	134250000	134350000	late
chr11	134550000	134650000	late
chr12	50000	150000	earlymid
chr12	1100000	1200000	early
chr12	1550000	2200000	early
chr12	3000000	3850000	early
chr12	4700000	4900000	late
chr12	6450000	6550000	early
chr12	7000000	7550000	early
chr12	7600000	7700000	latemid
chr12	8050000	8500000	earlymid
chr12	9850000	10050000	latemid
chr12	10450000	10550000	latemid
chr12	10750000	11050000	latemid
chr12	11650000	11750000	earlymid
chr12	12300000	12400000	early
chr12	12900000	13000000	early
chr12	13200000	13900000	early
chr12	14300000	14400000	late
chr12	14900000	15100000	earlymid
chr12	15650000	15750000	early
chr12	15800000	16250000	early
chr12	16350000	16450000	latemid
chr12	16650000	16850000	late
chr12	17000000	17100000	late
chr12	19050000	19250000	early
chr12	19400000	19700000	earlymid
chr12	19850000	20100000	latemid
chr12	20450000	20550000	late
chr12	20700000	20800000	late
chr12	21550000	21650000	latemid
chr12	21700000	21800000	late
chr12	22300000	22450000	earlymid
chr12	22700000	22800000	latemid
chr12	23100000	23450000	latemid
chr12	24100000	24200000	latemid
chr12	25100000	25200000	earlymid
chr12	25400000	25500000	earlymid
chr12	26250000	26450000	early
chr12	26500000	26600000	earlymid
chr12	27550000	27650000	early
chr12	27750000	27950000	early
chr12	28000000	28300000	earlymid
chr12	28650000	28750000	latemid
chr12	29050000	29150000	latemid
chr12	29200000	29300000	latemid
chr12	29800000	29900000	latemid
chr12	30850000	31050000	earlymid
chr12	31700000	31800000	earlymid
chr12	32700000	33350000	early
chr12	33850000	33950000	latemid
chr12	34000000	34200000	late
chr12	35000000	35100000	late
chr12	35400000	35500000	latemid
chr12	35700000	35800000	late
chr12	35950000	36100000	latemid
chr12	36450000	36550000	latemid
chr12	36850000	36950000	latemid
chr12	37150000	37250000	late
chr12	37350000	37450000	late
chr12	39050000	39150000	latemid
chr12	39550000	39650000	latemid
chr12	39700000	39900000	latemid
chr12	40500000	40600000	late
chr12	42300000	42400000	latemid
chr12	42450000	42650000	latemid
chr12	42950000	43050000	late
chr12	43850000	44250000	earlymid
chr12	44450000	44550000	late
chr12	45650000	45800000	earlymid
chr12	46400000	46500000	early
chr12	46550000	46750000	early
chr12	47200000	47450000	early
chr12	47800000	48400000	early
chr12	49800000	49900000	early
chr12	50250000	50350000	early
chr12	50550000	50650000	early
chr12	50800000	50900000	early
chr12	51350000	51600000	early
chr12	52300000	52600000	early
chr12	53350000	53450000	early
chr12	53600000	53850000	early
chr12	54450000	55000000	early
chr12	56300000	56400000	early
chr12	56600000	56700000	early
chr12	56750000	56850000	early
chr12	57250000	57350000	early
chr12	57450000	57550000	early
chr12	57900000	58250000	early
chr12	58450000	58650000	earlymid
chr12	59050000	59350000	latemid
chr12	60300000	60650000	latemid
chr12	60750000	60850000	late
chr12	62750000	63300000	early
chr12	64250000	64400000	early
chr12	64600000	64900000	early
chr12	65750000	65850000	early
chr12	65900000	66000000	early
chr12	66050000	66600000	early
chr12	66650000	66750000	latemid
chr12	67750000	67900000	earlymid
chr12	68800000	69050000	early
chr12	69550000	70000000	early
chr12	70750000	70900000	earlymid
chr12	71100000	71200000	latemid
chr12	71700000	72250000	earlymid
chr12	72350000	72450000	late
chr12	76400000	76500000	early
chr12	76650000	76900000	early
chr12	77100000	77450000	early
chr12	77900000	78000000	earlymid
chr12	78850000	79100000	earlymid
chr12	79800000	80000000	early
chr12	80150000	80450000	earlymid
chr12	80550000	80750000	early
chr12	80800000	80900000	latemid
chr12	80950000	81050000	latemid
chr12	81300000	81450000	latemid
chr12	81850000	81950000	latemid
chr12	82300000	82400000	latemid
chr12	82700000	82950000	latemid
chr12	83250000	83450000	late
chr12	83950000	84050000	late
chr12	84950000	85050000	latemid
chr12	85250000	85350000	latemid
chr12	85850000	86050000	latemid
chr12	86700000	86900000	latemid
chr12	88400000	88500000	earlymid
chr12	88550000	88650000	earlymid
chr12	88700000	88800000	earlymid
chr12	89450000	89550000	early
chr12	89750000	90050000	earlymid
chr12	90200000	90300000	latemid
chr12	91200000	91300000	latemid
chr12	92150000	92250000	earlymid
chr12	92950000	93150000	early
chr12	93250000	93350000	early
chr12	93500000	93700000	early
chr12	93750000	93850000	earlymid
chr12	94550000	94700000	early
chr12	95300000	95450000	early
chr12	95800000	95900000	early
chr12	96500000	96800000	early
chr12	96850000	97400000	earlymid
chr12	97500000	97600000	late
chr12	98600000	99150000	early
chr12	99300000	99400000	late
chr12	100200000	100450000	latemid
chr12	101000000	101100000	latemid
chr12	101900000	102300000	early
chr12	102500000	102700000	latemid
chr12	102750000	102850000	late
chr12	104400000	104650000	early
chr12	104850000	104950000	early
chr12	105250000	105350000	early
chr12	105400000	105800000	early
chr12	106300000	106550000	earlymid
chr12	107350000	107500000	earlymid
chr12	108650000	108750000	early
chr12	108800000	109150000	early
chr12	110350000	110450000	early
chr12	110500000	110900000	early
chr12	111750000	111850000	early
chr12	112100000	112200000	early
chr12	112400000	112800000	early
chr12	113200000	114200000	early
chr12	115400000	115500000	late
chr12	116500000	116650000	earlymid
chr12	116900000	117450000	earlymid
chr12	118200000	118300000	early
chr12	118600000	118700000	late
chr12	120500000	120700000	early
chr12	120750000	120850000	early
chr12	121400000	121500000	early
chr12	122050000	122150000	early
chr12	122500000	122600000	early
chr12	122950000	123050000	early
chr12	123400000	123500000	early
chr12	123650000	123900000	early
chr12	123950000	124050000	earlymid
chr12	124950000	125650000	early
chr12	126400000	126650000	latemid
chr12	127500000	127800000	earlymid
chr12	127950000	128250000	latemid
chr12	128300000	128400000	late
chr12	128850000	128950000	late
chr12	129000000	129100000	late
chr12	130900000	131000000	late
chr12	131950000	132300000	early
chr12	132600000	132900000	early
chr13	0	16000000	latemid
chr13	18000000	18150000	latemid
chr13	20150000	20250000	earlymid
chr13	20700000	20800000	early
chr13	21100000	21350000	early
chr13	21400000	21850000	earlymid
chr13	21900000	22000000	late
chr13	24150000	24450000	earlymid
chr13	24550000	24750000	latemid
chr13	25300000	25450000	earlymid
chr13	25500000	25700000	latemid
chr13	26050000	26400000	earlymid
chr13	27150000	27650000	early
chr13	27700000	27900000	latemid
chr13	28200000	28300000	late
chr13	28750000	28900000	late
chr13	30700000	31000000	early
chr13	31200000	31400000	earlymid
chr13	31750000	32000000	earlymid
chr13	33550000	33650000	earlymid
chr13	34250000	34350000	earlymid
chr13	34400000	34500000	earlymid
chr13	34550000	34650000	earlymid
chr13	34950000	35100000	latemid
chr13	35150000	35250000	latemid
chr13	35750000	36050000	earlymid
chr13	36400000	36650000	earlymid
chr13	37000000	37200000	earlymid
chr13	37850000	37950000	latemid
chr13	38000000	38300000	latemid
chr13	38650000	38750000	late
chr13	40450000	40550000	earlymid
chr13	41550000	41650000	early
chr13	41950000	42600000	early
chr13	42650000	42850000	latemid
chr13	43200000	43300000	latemid
chr13	43350000	43500000	latemid
chr13	44350000	44500000	early
